"DOMAIN","MEASURE_TYPE","GENDER","AGE","L","M","S","CENTILE_0_4","CENTILE_2","CENTILE_9","CENTILE_25","CENTILE_50","CENTILE_75","CENTILE_91","CENTILE_98","CENTILE_99_6","ID"
"GROWTH_CHARTS","CHILD_HEIGHT","M",11.583,1,146.16,0.04755,127.728843984,131.884888968,136.840173372,141.475762008,146.16,150.844237992,155.479826628,160.435111032,164.591156016,155
"GROWTH_CHARTS","CHILD_HEIGHT","M",11.667,1,146.58,0.04774,128.0220221616,132.2066642232,137.1960451428,141.8635305192,146.58,151.2964694808,155.9639548572,160.9533357768,165.1379778384,156
"GROWTH_CHARTS","CHILD_HEIGHT","M",11.75,1,147.02,0.04792,128.3361338432,132.5491624864,137.5723889456,142.2715362784,147.02,151.7684637216,156.4676110544,161.4908375136,165.7038661568,157
"GROWTH_CHARTS","CHILD_HEIGHT","M",11.833,1,147.46,0.0481,128.649825448,132.891335396,137.948520334,142.679435276,147.46,152.240564724,156.971479666,162.028664604,166.270174552,158
"GROWTH_CHARTS","PT_CHILD_HEAD","M",-0.268309377138946,1,24.7339,0.05032903,21.4326023665497,22.1770126172297,23.0645786853481,23.8948824264911,24.7339,25.5729175735089,26.4032213146519,27.2907873827703,28.0351976334503,1988
"GROWTH_CHARTS","CHILD_HEIGHT","M",11.917,1,147.91,0.04829,128.9678940172,133.2391532094,138.3318084001,143.0959051914,147.91,152.7240948086,157.4881915999,162.5808467906,166.8521059828,159
"GROWTH_CHARTS","CHILD_HEIGHT","M",12,1,148.36,0.04848,129.2855090944,133.5866197888,138.7148671552,143.5122598528,148.36,153.2077401472,158.0051328448,163.1333802112,167.4344909056,160
"GROWTH_CHARTS","CHILD_HEIGHT","M",12.083,1,148.83,0.04868,129.6161422512,133.9486788024,139.1143954596,143.9468400744,148.83,153.7131599256,158.5456045404,163.7113211976,168.0438577488,161
"GROWTH_CHARTS","CHILD_HEIGHT","M",12.167,1,149.31,0.04887,129.9589402356,134.3224144962,139.5250184223,144.3919704822,149.31,154.2280295178,159.0949815777,164.2975855038,168.6610597644,162
"GROWTH_CHARTS","CHILD_HEIGHT","M",12.25,1,149.81,0.04906,130.3186523528,134.7137601556,139.9540809974,144.8563166236,149.81,154.7636833764,159.6659190026,164.9062398444,169.3013476472,163
"GROWTH_CHARTS","CHILD_HEIGHT","M",12.333,1,150.31,0.04926,130.6738743688,135.1016281876,140.3808731254,145.3195216156,150.31,155.3004783844,160.2391268746,165.5183718124,169.9461256312,164
"GROWTH_CHARTS","CHILD_HEIGHT","M",12.417,1,150.83,0.04945,131.049942638,135.510151651,140.8280931665,145.802941681,150.83,155.857058319,160.8319068335,166.149848349,170.610057362,165
"GROWTH_CHARTS","CHILD_HEIGHT","M",12.5,1,151.35,0.04964,131.425486872,135.918269244,141.275048226,146.286228564,151.35,156.413771436,161.424951774,166.781730756,171.274513128,166
"GROWTH_CHARTS","CHILD_HEIGHT","M",12.583,1,151.89,0.04983,131.8178640876,136.3439339502,141.7404018633,146.7887105562,151.89,156.9912894438,162.0395981367,167.4360660498,171.9621359124,167
"GROWTH_CHARTS","CHILD_HEIGHT","M",12.667,1,152.44,0.05001,132.2224132912,136.7812808824,142.2168537796,147.3017445544,152.44,157.5782554456,162.6631462204,168.0987191176,172.6575867088,168
"GROWTH_CHARTS","CHILD_HEIGHT","M",12.75,1,153,0.05019,132.63510636,137.22719022,142.70236713,147.82430682,153,158.17569318,163.29763287,168.77280978,173.36489364,169
"GROWTH_CHARTS","CHILD_HEIGHT","M",12.833,1,153.58,0.05037,133.0645931608,137.6906162716,143.2062592114,148.3660542196,153.58,158.7939457804,163.9537407886,169.4693837284,174.0954068392,170
"GROWTH_CHARTS","CHILD_HEIGHT","M",12.917,1,154.17,0.05053,133.5103628148,138.1689084546,143.7233282559,148.9193983926,154.17,159.4206016074,164.6166717441,170.1710915454,174.8296371852,171
"GROWTH_CHARTS","CHILD_HEIGHT","M",13,1,154.77,0.05068,133.9683919728,138.6589506456,144.2515398324,149.4833168136,154.77,160.0566831864,165.2884601676,170.8810493544,175.5716080272,172
"GROWTH_CHARTS","CHILD_HEIGHT","M",13.083,1,155.38,0.05083,134.4345957592,139.1575790684,144.7888283986,150.0567713204,155.38,160.7032286796,165.9711716014,171.6024209316,176.3254042408,173
"GROWTH_CHARTS","CHILD_HEIGHT","M",13.167,1,156,0.05095,134.9213736,139.6743972,145.3414638,150.6429132,156,161.3570868,166.6585362,172.3256028,177.0786264,174
"GROWTH_CHARTS","CHILD_HEIGHT","M",13.25,1,156.63,0.05107,135.4164024468,140.1998607186,145.9032148119,151.2386105766,156.63,162.0213894234,167.3567851881,173.0601392814,177.8435975532,175
"GROWTH_CHARTS","CHILD_HEIGHT","M",13.333,1,157.27,0.05116,135.9321851536,140.7436532072,146.4804035788,151.8470410232,157.27,162.6929589768,168.0595964212,173.7963467928,178.6078148464,176
"GROWTH_CHARTS","CHILD_HEIGHT","M",13.417,1,157.91,0.05123,136.4560378964,141.2936960178,147.0616730087,152.4575224518,157.91,163.3624775482,168.7583269913,174.5263039822,179.3639621036,177
"GROWTH_CHARTS","CHILD_HEIGHT","M",13.5,1,158.55,0.05129,136.983857766,141.846811407,147.6449484405,153.069012117,158.55,164.030987883,169.4550515595,175.253188593,180.116142234,178
"GROWTH_CHARTS","CHILD_HEIGHT","M",13.583,1,159.2,0.05132,137.532778112,142.418524224,148.243836896,153.693322944,159.2,164.706677056,170.156163104,175.981475776,180.867221888,179
"GROWTH_CHARTS","CHILD_HEIGHT","M",13.667,1,159.84,0.05133,138.0814347456,142.9877778912,148.8376485648,154.3101082272,159.84,165.3698917728,170.8423514352,176.6922221088,181.5985652544,180
"GROWTH_CHARTS","CHILD_HEIGHT","M",13.75,1,160.47,0.05131,138.6341859636,143.5579479522,149.4285872463,154.9204756182,160.47,166.0195243818,171.5114127537,177.3820520478,182.3058140364,181
"GROWTH_CHARTS","CHILD_HEIGHT","M",13.833,1,161.11,0.05126,139.2084617128,144.1470438756,150.0353533774,155.5437719436,161.11,166.6762280564,172.1846466226,178.0729561244,183.0115382872,182
"GROWTH_CHARTS","CHILD_HEIGHT","M",13.917,1,161.74,0.0512,139.778554624,144.730645248,150.635060992,156.158546688,161.74,167.321453312,172.844939008,178.749354752,183.701445376,183
"GROWTH_CHARTS","CHILD_HEIGHT","M",14,1,162.36,0.0511,140.357427408,145.318791816,151.234264764,156.768094296,162.36,167.951905704,173.485735236,179.401208184,184.362572592,184
"GROWTH_CHARTS","CHILD_HEIGHT","M",14.083,1,162.97,0.05098,140.9366254888,145.9049354276,151.8286895854,157.3702660556,162.97,168.5697339444,174.1113104146,180.0350645724,185.0033745112,185
"GROWTH_CHARTS","CHILD_HEIGHT","M",14.167,1,163.58,0.05083,141.5292262472,146.5014595444,152.4298915526,157.9758440764,163.58,169.1841559236,174.7301084474,180.6585404556,185.6307737528,186
"GROWTH_CHARTS","CHILD_HEIGHT","M",14.25,1,164.17,0.05065,142.118061754,147.090557633,153.0193027195,158.565548123,164.17,169.774451877,175.3206972805,181.249442367,186.221938246,187
"GROWTH_CHARTS","CHILD_HEIGHT","M",14.333,1,164.75,0.05045,142.70753735,147.677896575,153.6040941125,159.147956325,164.75,170.352043675,175.8959058875,181.822103425,186.79246265,188
"GROWTH_CHARTS","CHILD_HEIGHT","M",14.417,1,165.33,0.05023,143.3063973132,148.2725038014,154.1936307681,159.7327495434,165.33,170.9272504566,176.4663692319,182.3874961986,187.3536026868,189
"GROWTH_CHARTS","CHILD_HEIGHT","M",14.5,1,165.88,0.04998,143.8931102752,148.8509383504,154.7621949016,160.2920800624,165.88,171.4679199376,176.9978050984,182.9090616496,187.8668897248,190
"GROWTH_CHARTS","CHILD_HEIGHT","M",14.583,1,166.43,0.04971,144.4893799844,149.4367746938,155.3355914627,160.8538394078,166.43,172.0061605922,177.5244085373,183.4232253062,188.3706200156,191
"GROWTH_CHARTS","CHILD_HEIGHT","M",14.667,1,166.96,0.04942,145.0779151936,150.0121107872,155.8951901488,161.3987160032,166.96,172.5212839968,178.0248098512,183.9078892128,188.8420848064,192
"GROWTH_CHARTS","CHILD_HEIGHT","M",14.75,1,167.48,0.04912,145.6630101248,150.5825274496,156.4481057984,161.9352597376,167.48,173.0247402624,178.5118942016,184.3774725504,189.2969898752,193
"GROWTH_CHARTS","CHILD_HEIGHT","M",14.833,1,167.98,0.04879,146.2448863816,151.1459414132,156.9895070278,162.4560684092,167.98,173.5039315908,178.9704929722,184.8140585868,189.7151136184,194
"GROWTH_CHARTS","CHILD_HEIGHT","M",14.917,1,168.47,0.04846,146.8189229576,151.7010285652,157.5220006358,162.9674261212,168.47,173.9725738788,179.4179993642,185.2389714348,190.1210770424,195
"GROWTH_CHARTS","CHILD_HEIGHT","M",15,1,168.94,0.04811,147.3853305832,152.2456972164,158.0407497406,163.4619279084,168.94,174.4180720916,179.8392502594,185.6343027836,190.4946694168,196
"GROWTH_CHARTS","CHILD_HEIGHT","M",15.083,1,169.4,0.04776,147.943877312,152.782022624,158.550580496,163.946973344,169.4,174.853026656,180.249419504,186.017977376,190.856122688,197
"GROWTH_CHARTS","CHILD_HEIGHT","M",15.167,1,169.84,0.0474,148.490296768,153.304445536,159.044392144,164.414019616,169.84,175.265980384,180.635607856,186.375554464,191.189703232,198
"GROWTH_CHARTS","CHILD_HEIGHT","M",15.25,1,170.26,0.04703,149.0245666744,153.8129486988,159.5221734202,164.8630610628,170.26,175.6569389372,180.9978265798,186.7070513012,191.4954333256,199
"GROWTH_CHARTS","CHILD_HEIGHT","M",15.333,1,170.67,0.04666,149.5508982456,154.3130486412,159.9909971898,165.3026264772,170.67,176.0373735228,181.3490028102,187.0269513588,191.7891017544,200
"GROWTH_CHARTS","CHILD_HEIGHT","M",15.417,1,171.06,0.0463,150.055953144,154.792159788,160.439175402,165.721867428,171.06,176.398132572,181.680824598,187.327840212,192.064046856,201
"GROWTH_CHARTS","CHILD_HEIGHT","M",15.5,1,171.43,0.04594,150.5441893816,155.2537349132,160.8689622778,166.1219169092,171.43,176.7380830908,181.9910377222,187.6062650868,192.3158106184,202
"GROWTH_CHARTS","CHILD_HEIGHT","M",15.583,1,171.79,0.04558,151.0243408936,155.7067934372,161.2897176238,166.5124531532,171.79,177.0675468468,182.2902823762,187.8732065628,192.5556591064,203
"GROWTH_CHARTS","CHILD_HEIGHT","M",15.667,1,172.14,0.04522,151.4963790384,156.1513131768,161.7014269572,166.8934688808,172.14,177.3865311192,182.5785730428,188.1286868232,192.7836209616,204
"GROWTH_CHARTS","CHILD_HEIGHT","M",15.75,1,172.48,0.04488,151.9511268352,156.5801864704,162.0994498816,167.2626317824,172.48,177.6973682176,182.8605501184,188.3798135296,193.0088731648,205
"GROWTH_CHARTS","CHILD_HEIGHT","M",15.833,1,172.79,0.04454,152.3800313768,156.9822792036,162.4695746894,167.6028511116,172.79,177.9771488884,183.1104253106,188.5977207964,193.1999686232,206
"GROWTH_CHARTS","CHILD_HEIGHT","M",15.917,1,173.1,0.04421,152.804904348,157.381249446,162.837660909,167.942045826,173.1,178.257954174,183.362339091,188.818750554,193.395095652,207
"GROWTH_CHARTS","CHILD_HEIGHT","M",16,1,173.39,0.04389,153.2080490108,157.7588810966,163.1848731989,168.2608012946,173.39,178.5191987054,183.5951268011,189.0211189034,193.5719509892,208
"GROWTH_CHARTS","CHILD_HEIGHT","M",16.083,1,173.66,0.04358,153.5893913744,158.1151168488,163.5111741452,168.5590987128,173.66,178.7609012872,183.8088258548,189.2048831512,193.7306086256,209
"GROWTH_CHARTS","CHILD_HEIGHT","M",16.167,1,173.93,0.04328,153.9665650592,158.4681239184,163.8353671736,168.8563366704,173.93,179.0036633296,184.0246328264,189.3918760816,193.8934349408,210
"GROWTH_CHARTS","CHILD_HEIGHT","M",16.25,1,174.18,0.043,154.31720952,158.79607404,164.13625866,169.13191524,174.18,179.22808476,184.22374134,189.56392596,194.04279048,211
"GROWTH_CHARTS","PT_CHILD_HEAD","M",-0.249144421629021,1,25.7583,0.05183461,22.2174253550085,23.0158578729968,23.9678351059828,24.8583944529697,25.7583,26.6582055470303,27.5487648940172,28.5007421270032,29.2991746449915,1989
"GROWTH_CHARTS","CHILD_HEIGHT","M",16.333,1,174.42,0.04273,154.6547325768,159.1116066036,164.4255717894,169.3967005116,174.42,179.4432994884,184.4144282106,189.7283933964,194.1852674232,212
"GROWTH_CHARTS","CHILD_HEIGHT","M",16.417,1,174.64,0.04246,154.9748514112,159.4091496224,164.6961974896,169.6421454944,174.64,179.6378545056,184.5838025104,189.8708503776,194.3051485888,213
"GROWTH_CHARTS","CHILD_HEIGHT","M",16.5,1,174.86,0.04222,155.2813734416,159.6961617832,164.9599478828,169.8841348792,174.86,179.8358651208,184.7600521172,190.0238382168,194.4386265584,214
"GROWTH_CHARTS","CHILD_HEIGHT","M",16.583,1,175.06,0.04198,155.5704021424,159.9651153848,165.2049657892,170.1067613288,175.06,180.0132386712,184.9150342108,190.1548846152,194.5495978576,215
"GROWTH_CHARTS","CHILD_HEIGHT","M",16.667,1,175.25,0.04175,155.84614475,160.221523875,165.4383220625,170.318552625,175.25,180.181447375,185.0616779375,190.278476125,194.65385525,216
"GROWTH_CHARTS","CHILD_HEIGHT","M",16.75,1,175.43,0.04154,156.1039154456,160.4617580412,165.6576472898,170.5183178772,175.43,180.3416821228,185.2023527102,190.3982419588,194.7560845544,217
"GROWTH_CHARTS","CHILD_HEIGHT","M",16.833,1,175.61,0.04134,156.3572294552,160.6985404604,165.8747189666,170.7169504724,175.61,180.5030495276,185.3452810334,190.5214595396,194.8627705448,218
"GROWTH_CHARTS","CHILD_HEIGHT","M",16.917,1,175.77,0.04114,156.5929164744,160.9171607988,166.0729905702,170.8961861628,175.77,180.6438138372,185.4670094298,190.6228392012,194.9470835256,219
"GROWTH_CHARTS","CHILD_HEIGHT","M",17,1,175.92,0.04096,156.8105281536,161.1195267072,166.2571788288,171.0633695232,175.92,180.7766304768,185.5828211712,190.7204732928,195.0294718464,220
"GROWTH_CHARTS","CHILD_HEIGHT","M",17.083,1,176.07,0.04079,157.0236136644,161.3183870538,166.4390784027,171.2294025678,176.07,180.9105974322,185.7009215973,190.8216129462,195.1163863356,221
"GROWTH_CHARTS","CHILD_HEIGHT","M",17.167,1,176.21,0.04063,157.2232385804,161.5045671358,166.6092281057,171.3845561098,176.21,181.0354438902,185.8107718943,190.9154328642,195.1967614196,222
"GROWTH_CHARTS","CHILD_HEIGHT","M",17.25,1,176.33,0.04047,157.4051288348,161.6725017446,166.7605232909,171.5202853826,176.33,181.1397146174,185.8994767091,190.9874982554,195.2548711652,223
"GROWTH_CHARTS","CHILD_HEIGHT","M",17.333,1,176.45,0.04033,157.577762018,161.833266661,166.9071375815,171.653661991,176.45,181.246338009,185.9928624185,191.066733339,195.322237982,224
"GROWTH_CHARTS","CHILD_HEIGHT","M",17.417,1,176.57,0.0402,157.745801672,161.990473844,167.051429126,171.785871164,176.57,181.354128836,186.088570874,191.149526156,195.394198328,225
"GROWTH_CHARTS","CHILD_HEIGHT","M",17.5,1,176.67,0.04008,157.8913640928,162.1257623856,167.1744680424,171.8974507536,176.67,181.4425492464,186.1655319576,191.2142376144,195.4486359072,226
"GROWTH_CHARTS","CHILD_HEIGHT","M",17.583,1,176.76,0.03997,158.0233622256,162.2482903512,167.2857046548,171.9981244872,176.76,181.5218755128,186.2342953452,191.2717096488,195.4966377744,227
"GROWTH_CHARTS","CHILD_HEIGHT","M",17.667,1,176.85,0.03987,158.150722806,162.367226487,167.3945962605,172.097619597,176.85,181.602380403,186.3054037395,191.332773513,195.549277194,228
"GROWTH_CHARTS","CHILD_HEIGHT","M",17.75,1,176.92,0.03979,158.2508566864,162.4605654728,167.4798336412,172.1752780568,176.92,181.6647219432,186.3601663588,191.3794345272,195.5891433136,229
"GROWTH_CHARTS","CHILD_HEIGHT","M",17.833,1,176.99,0.03971,158.3510202692,162.5539274634,167.5650860411,172.2529440654,176.99,181.7270559346,186.4149139589,191.4260725366,195.6289797308,230
"GROWTH_CHARTS","CHILD_HEIGHT","M",17.917,1,177.04,0.03964,158.4286204288,162.6253040576,167.6290422304,172.3099585856,177.04,181.7700414144,186.4509577696,191.4546959424,195.6513795712,231
"GROWTH_CHARTS","CHILD_HEIGHT","M",18,1,177.09,0.03958,158.5015427256,162.6930576012,167.6906330298,172.3657842372,177.09,181.8142157628,186.4893669702,191.4869423988,195.6784572744,232
"GROWTH_CHARTS","CHILD_HEIGHT","M",18.083,1,177.13,0.03953,158.5608315172,162.7479969594,167.7403865251,172.4106864414,177.13,181.8493135586,186.5196134749,191.5120030406,195.6991684828,233
"GROWTH_CHARTS","CHILD_HEIGHT","M",18.167,1,177.17,0.03948,158.6201309168,162.8029445336,167.7901453844,172.4555913416,177.17,181.8844086584,186.5498546156,191.5370554664,195.7198690832,234
"GROWTH_CHARTS","CHILD_HEIGHT","M",18.25,1,177.2,0.03945,158.66108792,162.84143084,167.82568586,172.48837604,177.2,181.91162396,186.57431414,191.55856916,195.73891208,235
"GROWTH_CHARTS","CHILD_HEIGHT","M",18.333,1,177.23,0.03942,158.7020496968,162.8799208436,167.8612287494,172.5211619516,177.23,181.9388380484,186.5987712506,191.5800791564,195.7579503032,236
"GROWTH_CHARTS","CHILD_HEIGHT","M",18.417,1,177.25,0.0394,158.7293602,162.9055829,167.88492535,172.5430199,177.25,181.9569801,186.61507465,191.5944171,195.7706398,237
"GROWTH_CHARTS","CHILD_HEIGHT","M",18.5,1,177.26,0.03938,158.7477171824,162.9220554648,167.8991511092,172.5551438088,177.26,181.9648561912,186.6208488908,191.5979445352,195.7722828176,238
"GROWTH_CHARTS","CHILD_HEIGHT","M",18.583,1,177.27,0.03937,158.7613740252,162.9348877254,167.9110002141,172.5660731874,177.27,181.9739268126,186.6289997859,191.6051122746,195.7786259748,239
"GROWTH_CHARTS","CHILD_HEIGHT","M",18.667,1,177.27,0.03936,158.7660752256,162.9385288512,167.9133774048,172.5672679872,177.27,181.9727320128,186.6266225952,191.6014711488,195.7739247744,240
"GROWTH_CHARTS","CHILD_HEIGHT","M",18.75,1,177.28,0.03936,158.7750313984,162.9477203968,167.9228495872,172.5770027008,177.28,181.9829972992,186.6371504128,191.6122796032,195.7849686016,241
"GROWTH_CHARTS","CHILD_HEIGHT","M",18.833,1,177.28,0.03936,158.7750313984,162.9477203968,167.9228495872,172.5770027008,177.28,181.9829972992,186.6371504128,191.6122796032,195.7849686016,242
"GROWTH_CHARTS","CHILD_HEIGHT","M",18.917,1,177.28,0.03936,158.7750313984,162.9477203968,167.9228495872,172.5770027008,177.28,181.9829972992,186.6371504128,191.6122796032,195.7849686016,243
"GROWTH_CHARTS","CHILD_HEIGHT","M",19,1,177.28,0.03935,158.779732864,162.951361728,167.925226912,172.578197568,177.28,181.981802432,186.634773088,191.608638272,195.780267136,244
"GROWTH_CHARTS","CHILD_HEIGHT","M",19.083,1,177.29,0.03935,158.788689302,162.960553479,167.9346992285,172.587932349,177.29,181.992067651,186.6453007715,191.619446521,195.791310698,245
"GROWTH_CHARTS","CHILD_HEIGHT","M",19.167,1,177.29,0.03934,158.7933910328,162.9641950156,167.9370766874,172.5891272836,177.29,181.9908727164,186.6429233126,191.6158049844,195.7866089672,246
"GROWTH_CHARTS","CHILD_HEIGHT","M",19.25,1,177.29,0.03934,158.7933910328,162.9641950156,167.9370766874,172.5891272836,177.29,181.9908727164,186.6429233126,191.6158049844,195.7866089672,247
"GROWTH_CHARTS","CHILD_HEIGHT","M",19.333,1,177.3,0.03934,158.802347736,162.973386972,167.946549138,172.598862132,177.3,182.001137868,186.653450862,191.626613028,195.797652264,248
"GROWTH_CHARTS","CHILD_HEIGHT","M",19.417,1,177.3,0.03934,158.802347736,162.973386972,167.946549138,172.598862132,177.3,182.001137868,186.653450862,191.626613028,195.797652264,249
"GROWTH_CHARTS","CHILD_HEIGHT","M",19.5,1,177.3,0.03934,158.802347736,162.973386972,167.946549138,172.598862132,177.3,182.001137868,186.653450862,191.626613028,195.797652264,250
"GROWTH_CHARTS","CHILD_HEIGHT","M",19.583,1,177.3,0.03933,158.807049732,162.977028714,167.948926731,172.600057134,177.3,181.999942866,186.651073269,191.622971286,195.792950268,251
"GROWTH_CHARTS","CHILD_HEIGHT","M",19.667,1,177.3,0.03933,158.807049732,162.977028714,167.948926731,172.600057134,177.3,181.999942866,186.651073269,191.622971286,195.792950268,252
"GROWTH_CHARTS","CHILD_HEIGHT","M",19.75,1,177.31,0.03932,158.8207089616,162.9898628232,167.9607770428,172.6109871192,177.31,182.0090128808,186.6592229572,191.6301371768,195.7992910384,253
"GROWTH_CHARTS","CHILD_HEIGHT","M",19.833,1,177.32,0.03931,158.8343687216,163.0026973432,167.9726276228,172.6219172392,177.32,182.0180827608,186.6673723772,191.6373026568,195.8056312784,254
"GROWTH_CHARTS","CHILD_HEIGHT","M",19.917,1,177.33,0.0393,158.848029012,163.015532274,167.984478471,172.632847494,177.33,182.027152506,186.675521529,191.644467726,195.811970988,255
"GROWTH_CHARTS","CHILD_HEIGHT","M",20,1,177.34,0.03929,158.8616898328,163.0283676156,167.9963295874,172.6437778836,177.34,182.0362221164,186.6836704126,191.6516323844,195.8183101672,256
"GROWTH_CHARTS","CHILD_HEIGHT","F",-0.0574948665297741,1,50,0.0399,44.70926,45.90227,47.324705,48.65537,50,51.34463,52.675295,54.09773,55.29074,257
"GROWTH_CHARTS","CHILD_HEIGHT","F",0.0383299110198494,1,50,0.0399,44.70926,45.90227,47.324705,48.65537,50,51.34463,52.675295,54.09773,55.29074,258
"GROWTH_CHARTS","CHILD_HEIGHT","F",0.0383299110198494,1,51.512,0.03694,46.46563310144,47.60353936288,48.96027375152,50.22947688928,51.512,52.79452311072,54.06372624848,55.42046063712,56.55836689856,259
"GROWTH_CHARTS","CHILD_HEIGHT","F",0.0574948665297741,1,52.4695,0.03669,47.36411900734,48.51533236843,49.887932914345,51.17197858633,52.4695,53.76702141367,55.051067085655,56.42366763157,57.57488099266,260
"GROWTH_CHARTS","CHILD_HEIGHT","F",0.0766598220396988,1,53.3809,0.03647,48.217982626204,49.382169877158,50.770239291757,52.068755840898,53.3809,54.693044159102,55.991560708243,57.379630122842,58.543817373796,261
"GROWTH_CHARTS","CHILD_HEIGHT","F",0.0833333333333333,1,53.6872,0.0364,48.50462425984,49.67324427968,51.06659891872,52.37005971008,53.6872,55.00434028992,56.30780108128,57.70115572032,58.86977574016,262
"GROWTH_CHARTS","CHILD_HEIGHT","F",0.0958247775496235,1,54.2454,0.03627,49.027641294984,50.204194728468,51.607008437622,52.919318036508,54.2454,55.571481963492,56.883791562378,58.286605271532,59.463158705016,263
"GROWTH_CHARTS","CHILD_HEIGHT","F",0.114989733059548,1,55.0642,0.03609,49.793967974344,50.982353627188,52.399274982502,53.724782056828,55.0642,56.403617943172,57.729125017498,59.146046372812,60.334432025656,264
"GROWTH_CHARTS","PT_CHILD_HEAD","M",0.0191649555099247,1,35.38669,0.0314591,32.4343949718069,33.1001085565955,33.8938439846128,34.6363706753386,35.38669,36.1370093246614,36.8795360153872,37.6732714434045,38.3389850281931,2003
"GROWTH_CHARTS","CHILD_BMI","M",15.25,-1.63,19.475,0.11724,15.1440078904589,15.8948109308311,16.9313292260072,18.0799229954411,19.475,21.1941325889986,23.3540715489468,26.441174837962,30.0474124967105,1161
"GROWTH_CHARTS","CHILD_BMI","M",15.333,-1.626,19.528,0.11724,15.1835368285118,15.9368856883803,16.9767892235038,18.1289338736029,19.528,21.2514925514897,23.4159194757983,26.5072434721086,30.1146626602104,1162
"GROWTH_CHARTS","CHILD_BMI","M",15.417,-1.621,19.579,0.11723,15.2213454630995,15.9772602539945,17.0205337559021,18.1761472600149,19.579,21.3064299765882,23.4745121831181,26.5682132728241,30.1735724125292,1163
"GROWTH_CHARTS","CHILD_BMI","M",15.5,-1.617,19.632,0.11722,15.26112146156,16.0195567704174,17.0661688413669,18.2252650228878,19.632,21.3636211873732,23.53592115862,26.6333478036378,30.2391636545144,1164
"GROWTH_CHARTS","CHILD_BMI","M",15.583,-1.612,19.683,0.11721,15.2989077947319,16.0599167666099,17.1099068253184,18.2724770810945,19.683,21.4185536378109,23.5944955801153,26.6942796582231,30.2980468283036,1165
"GROWTH_CHARTS","CHILD_BMI","M",15.667,-1.608,19.735,0.11719,15.3381582849191,16.1016231143104,17.1548506450435,18.3207750064955,19.735,21.4744861274242,23.6542636833985,26.7571218773693,30.360447158085,1166
"GROWTH_CHARTS","CHILD_BMI","M",15.75,-1.603,19.786,0.11718,15.3759232936045,16.1419693752179,17.1985826854448,18.3679860643124,19.786,21.5294132948269,23.712819435539,26.8180162503727,30.4193069061809,1167
"GROWTH_CHARTS","CHILD_BMI","M",15.833,-1.599,19.837,0.11716,15.4143801928879,16.1828497305608,17.2426534433453,18.4153555659459,19.837,21.5842519329512,23.7713698530655,26.8794635634664,30.4801345051964,1168
"GROWTH_CHARTS","CHILD_BMI","M",15.917,-1.595,19.887,0.11714,15.4520531074842,16.2229101662481,17.2858536190425,18.4617969129148,19.887,21.6379995782935,23.8287124856656,26.9395365798912,30.5394073426537,1169
"GROWTH_CHARTS","CHILD_BMI","M",16,-1.59,19.938,0.11712,15.4900625131106,16.2634784857174,17.3297633044643,18.5091175576225,19.938,21.6927516151758,23.8868136591382,26.9994776943624,30.5966283241338,1170
"GROWTH_CHARTS","CHILD_BMI","M",16.083,-1.586,19.988,0.1171,15.5277201580562,16.3035297359226,17.3729603053378,18.5555591362104,19.988,21.7464933457307,23.9441371937855,27.0595130982983,30.6558718516782,1171
"GROWTH_CHARTS","CHILD_BMI","M",16.167,-1.582,20.038,0.11708,15.5653709017531,16.3435768820587,17.4161559526704,18.6020008939082,20.038,21.8002322053269,24.0014514656344,27.1195298021352,30.7150981790273,1172
"GROWTH_CHARTS","CHILD_BMI","M",16.25,-1.577,20.087,0.11706,15.6018000301472,16.3824976715525,17.4583213872027,18.6474648952781,20.087,21.8527991596772,24.0571275914163,27.1767095171046,30.7692275464181,1173
"GROWTH_CHARTS","CHILD_BMI","M",16.333,-1.573,20.137,0.11703,15.6397142560706,16.4227804442952,17.5017021105667,18.6940189738778,20.137,21.9063636226591,24.113993770932,27.2357901600462,30.826829029204,1174
"GROWTH_CHARTS","CHILD_BMI","M",16.417,-1.569,20.186,0.117,15.6768467847703,16.4622451412494,17.544213488486,18.7396455102666,20.186,21.958836704189,24.1696521415686,27.2934992756622,30.8828858760734,1175
"GROWTH_CHARTS","CHILD_BMI","M",16.5,-1.564,20.234,0.11698,15.7124749669162,16.5003360475407,17.5855051442692,18.7841818243401,20.234,22.0103062992814,24.2241017343112,27.3492761106065,30.9354715716098,1176
"GROWTH_CHARTS","CHILD_BMI","M",16.583,-1.56,20.282,0.11695,15.7488187644187,16.5389786329016,17.627146015971,18.8288811629282,20.282,22.0616849639015,24.2785432831752,27.4055986694629,30.9899816520349,1177
"GROWTH_CHARTS","CHILD_BMI","M",16.667,-1.556,20.33,0.11692,15.7851576521022,16.577618765471,17.6687866884862,18.8735812833481,20.33,22.1130602470815,24.3329750308111,27.4619036782082,31.0444807858092,1178
"GROWTH_CHARTS","CHILD_BMI","M",16.75,-1.551,20.378,0.11689,15.8210451704573,16.6159442177835,17.7102648297954,18.9182318797659,20.378,22.1643503836253,24.3869644439745,27.5167323409749,31.095469999823,1179
"GROWTH_CHARTS","CHILD_BMI","M",16.833,-1.547,20.425,0.11686,15.8565965304753,16.6537631865947,17.7510356036583,18.9620050804106,20.425,22.2146311893048,24.4401798388885,27.5716534408468,31.1484295135686,1180
